cp:cannot stat ‘../../../../../../../cygdrive/r/MultiCoder_SOAP_4_DCTECH-MC01X_05-15-2016_17-00-00.wav’:No such file or directory,MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-29.9,7.1,-7.5
16_ATC_fundingCreditC_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.2,3.4,-13.3
17_ATC_segmentC_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.0,5.5,-7.7
17_ATC_segmentC_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-27.5,4.3,-7.4
18_ATC_segmentD_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.7,4.3,-9.7
18_ATC_segmentD_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-29.0,4.9,-9.2
19_ATC_musicE_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.9,6.7,-13.0
19_ATC_musicE_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.2,4.0,-13.9
20_ATC_segmentE_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.2,5.3,-9.9
20_ATC_segmentE_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.7,3.5,-10.2
21_ATC_fundingCreditD_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.2,3.7,-11.7
21_ATC_fundingCreditD_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.2,3.7,-11.3
22_ATC_musicF_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.1,5.6,-16.4
22_ATC_musicF_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-25.8,10.5,-11.2
01_ME_billboard_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.2,3.5,-14.1
01_ME_billboard_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.3,4.1,-9.3
02_ME_newscast1_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-28.9,4.2,-9.9
02_ME_newscast1_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.8,6.9,-9.8
03_ME_newscast2_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-29.2,4.0,-10.2
